id,key,type,value
137253637,highway,regular,turning_circle
137253676,highway,regular,turning_circle
137253761,highway,regular,turning_circle
137253859,highway,regular,turning_circle
137254134,highway,regular,turning_circle
137254284,highway,regular,turning_circle
137254340,highway,regular,turning_circle
137254508,highway,regular,turning_circle
137254516,highway,regular,turning_circle
137254530,source,regular,Yahoo
137254530,highway,regular,turning_circle
137254580,highway,regular,turning_circle
137254598,highway,regular,turning_circle
137254652,highway,regular,turning_circle
137254824,highway,regular,turning_circle
137254841,highway,regular,turning_circle
137254874,source,regular,Bing
137254874,highway,regular,turning_circle
137254985,highway,regular,turning_circle
137255166,highway,regular,turning_circle
137255182,highway,regular,turning_circle
137255324,source,regular,Bing
137255324,highway,regular,turning_circle
137255357,highway,regular,turning_circle
137255716,highway,regular,turning_circle
137255728,source,regular,Bing
137255728,highway,regular,turning_circle
137255751,highway,regular,traffic_signals
137255793,highway,regular,turning_circle
137255885,highway,regular,turning_circle
137256075,source,regular,Bing
137256075,highway,regular,turning_circle
137256092,highway,regular,turning_circle
137256146,highway,regular,turning_circle
137256561,highway,regular,turning_circle
137256672,highway,regular,turning_circle
137256864,highway,regular,turning_circle
137256955,highway,regular,turning_circle
137256984,highway,regular,turning_circle
137257077,highway,regular,turning_circle
137257177,highway,regular,turning_circle
137257377,highway,regular,turning_circle
137257411,highway,regular,turning_circle
137257536,source,regular,Bing
137257536,highway,regular,turning_circle
137257548,highway,regular,turning_circle
137257666,source,regular,Bing
137257666,highway,regular,turning_circle
137257885,source,regular,Bing
137257898,highway,regular,turning_circle
137257912,highway,regular,turning_circle
137257948,highway,regular,turning_circle
137257985,highway,regular,turning_circle
137258057,highway,regular,turning_circle
137258306,highway,regular,turning_circle
137258383,source,regular,Bing
137258383,highway,regular,turning_circle
137258401,highway,regular,turning_circle
137258426,highway,regular,turning_circle
137258585,highway,regular,turning_circle
137258704,highway,regular,turning_circle
137258713,highway,regular,turning_circle
137258737,highway,regular,turning_circle
137258792,highway,regular,turning_circle
137258870,highway,regular,turning_circle
137258888,highway,regular,turning_circle
137258920,source,regular,bing
137258920,highway,regular,turning_circle
137258934,source,regular,Bing
137258934,highway,regular,turning_circle
137258947,highway,regular,turning_circle
137258980,highway,regular,turning_circle
137259329,noexit,regular,yes
137259477,highway,regular,turning_circle
137259498,source,regular,Bing
137259498,highway,regular,turning_circle
137259580,highway,regular,turning_circle
137259657,highway,regular,turning_circle
137259666,noexit,regular,yes
137259674,highway,regular,turning_circle
137259681,highway,regular,turning_circle
137259721,highway,regular,turning_circle
137259733,source,regular,bing
137259733,highway,regular,turning_circle
137259759,highway,regular,turning_circle
137259809,highway,regular,turning_circle
137259878,highway,regular,turning_circle
137259939,highway,regular,turning_circle
137260459,highway,regular,turning_circle
137260486,highway,regular,turning_circle
137260505,highway,regular,turning_circle
137261008,highway,regular,turning_circle
137261030,highway,regular,turning_circle
137261053,highway,regular,turning_circle
137261071,highway,regular,turning_circle
137261129,highway,regular,turning_circle
137261211,highway,regular,turning_circle
137261243,highway,regular,turning_circle
137261319,highway,regular,turning_circle
137261402,highway,regular,turning_circle
137261453,source,regular,Bing
137261453,highway,regular,turning_circle
137261626,highway,regular,turning_circle
137261938,source,regular,Bing
137261938,highway,regular,turning_circle
137262142,highway,regular,traffic_signals
137262142,crossing,regular,traffic_signals
137262180,highway,regular,traffic_signals
137262182,highway,regular,traffic_signals
137262186,highway,regular,traffic_signals
137262191,highway,regular,traffic_signals
137262196,highway,regular,traffic_signals
137262272,source,regular,Yahoo
137262272,highway,regular,traffic_signals
137262275,highway,regular,traffic_signals
137262506,highway,regular,turning_circle
137262744,source,regular,Bing
137262744,highway,regular,turning_circle
137262787,highway,regular,crossing
137262863,source,regular,Bing
137262863,highway,regular,turning_circle
137262921,noexit,regular,yes
137262993,highway,regular,turning_circle
137263055,highway,regular,turning_circle
137263090,highway,regular,turning_circle
137263224,highway,regular,turning_circle
137263224,source,regular,bing
137263362,source,regular,Yahoo
137263362,highway,regular,turning_circle
137263469,highway,regular,turning_circle
137263534,highway,regular,turning_circle
137263569,highway,regular,turning_circle
137263627,highway,regular,turning_circle
137263731,highway,regular,turning_circle
137263833,noexit,regular,yes
137264094,highway,regular,turning_circle
137264129,highway,regular,turning_circle
137264448,source,regular,Bing
137264448,highway,regular,turning_circle
137264544,highway,regular,turning_circle
137264641,highway,regular,turning_circle
137265246,highway,regular,turning_circle
137265368,highway,regular,turning_circle
137265389,highway,regular,turning_circle
137265663,highway,regular,turning_circle
137265721,highway,regular,turning_circle
137265729,highway,regular,turning_circle
137265762,highway,regular,turning_circle
137265891,source,regular,Bing
137265891,highway,regular,turning_circle
137266133,highway,regular,turning_circle
137266145,highway,regular,turning_circle
137266173,highway,regular,turning_circle
137266196,highway,regular,turning_circle
137266206,highway,regular,turning_circle
137266223,source,regular,Bing
137266223,highway,regular,turning_circle
137266273,highway,regular,turning_circle
137266499,highway,regular,turning_circle
137266521,highway,regular,turning_circle
137266625,highway,regular,turning_circle
137267064,highway,regular,turning_circle
137267099,highway,regular,turning_circle
137267113,highway,regular,turning_circle
137267432,highway,regular,turning_circle
137267489,highway,regular,turning_circle
137267804,highway,regular,turning_circle
137268084,source,regular,Yahoo
137268084,highway,regular,turning_circle
137268253,highway,regular,turning_circle
137268260,highway,regular,turning_circle
137268263,highway,regular,turning_circle
137268394,source,regular,Bing
137268394,highway,regular,turning_circle
137268462,highway,regular,turning_circle
137268651,source,regular,bing
137268651,highway,regular,turning_circle
137268668,highway,regular,turning_circle
137268756,highway,regular,turning_circle
137268912,highway,regular,turning_circle
137269062,highway,regular,turning_circle
137269068,highway,regular,turning_circle
137269145,source,regular,Yahoo
137269145,highway,regular,turning_circle
137269334,highway,regular,traffic_signals
137269351,highway,regular,traffic_signals
137269361,highway,regular,traffic_signals
137269369,highway,regular,traffic_signals
137269377,highway,regular,traffic_signals
137269865,highway,regular,turning_circle
137269884,highway,regular,turning_circle
137269910,highway,regular,turning_circle
137269944,highway,regular,turning_circle
137269969,highway,regular,turning_circle
137269991,highway,regular,turning_circle
137270128,highway,regular,turning_circle
137270155,source,regular,Bing
137270155,highway,regular,turning_circle
137270161,source,regular,Bing
137270161,highway,regular,turning_circle
137270534,highway,regular,turning_circle
137270539,highway,regular,turning_circle
137270575,highway,regular,turning_circle
137270700,highway,regular,turning_circle
137270775,source,regular,Yahoo
137270775,highway,regular,turning_circle
137270805,highway,regular,turning_circle
137270943,highway,regular,turning_circle
137271074,source,regular,Bing
137271074,highway,regular,turning_circle
137271263,source,regular,Bing
137271263,highway,regular,turning_circle
137271285,source,regular,Bing
137271285,highway,regular,turning_circle
137271304,highway,regular,turning_circle
137271416,highway,regular,turning_circle
137271465,source,regular,Bing
137271465,highway,regular,turning_circle
137271509,highway,regular,turning_circle
137271630,highway,regular,turning_circle
137271653,highway,regular,turning_circle
137271778,source,regular,Bing
137271778,highway,regular,turning_circle
137271802,highway,regular,turning_circle
137271888,highway,regular,turning_circle
137271891,highway,regular,turning_circle
137272077,highway,regular,turning_circle
137272086,highway,regular,turning_circle
137272193,source,regular,Bing
137272193,highway,regular,turning_circle
137272232,highway,regular,turning_circle
137272293,highway,regular,turning_circle
137272361,highway,regular,turning_circle
137272373,highway,regular,turning_circle
137272460,source,regular,Yahoo
137272460,highway,regular,turning_circle
137272491,highway,regular,turning_circle
137272696,highway,regular,turning_circle
137272714,highway,regular,turning_circle
137272761,source,regular,Yahoo
137272761,highway,regular,turning_circle
137272775,highway,regular,turning_circle
137272835,highway,regular,turning_circle
137273141,highway,regular,turning_circle
137273849,highway,regular,turning_circle
137273959,highway,regular,turning_circle
137273964,noexit,regular,yes
137273967,highway,regular,turning_circle
137273994,highway,regular,turning_circle
137274571,source,regular,Bing
137274571,highway,regular,turning_circle
137274711,highway,regular,turning_circle
137274719,highway,regular,turning_circle
137274731,highway,regular,turning_circle
137274742,highway,regular,turning_circle
137275005,highway,regular,turning_circle
137275350,highway,regular,turning_circle
137275357,source,regular,Bing
137275357,highway,regular,turning_circle
137275593,highway,regular,turning_circle
137275695,source,regular,Bing
137275695,highway,regular,turning_circle
137275764,highway,regular,turning_circle
137276377,highway,regular,turning_circle
137276502,noexit,regular,yes
137276681,noexit,regular,yes
137276708,highway,regular,turning_circle
137276735,highway,regular,traffic_signals
137276797,highway,regular,turning_circle
137276847,highway,regular,turning_circle
137276932,highway,regular,turning_circle
137277114,railway,regular,level_crossing
137277114,bell,crossing,no
137277114,light,crossing,no
137277114,barrier,crossing,no
137277139,highway,regular,turning_circle
137277142,highway,regular,turning_circle
137277170,highway,regular,turning_circle
137277186,highway,regular,turning_circle
137277312,highway,regular,turning_circle
137277360,highway,regular,turning_circle
137277680,name,regular,Auto Store
137277756,highway,regular,traffic_signals
137277890,highway,regular,turning_circle
137277964,highway,regular,turning_circle
137278022,source,regular,Bing
